Symbol,Description,Price,Price - Currency,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Sector,Industry,"High, 52 weeks","High, 52 weeks - Currency","Low, 52 weeks","Low, 52 weeks - Currency",Exchange,Free float %,"Performance %, Year to date"
EMMESSA,Emmessar Biotech & Nutrition Ltd.,25,INR,-2.5341130604288447,1161,0.9764507989907485,Health technology,Pharmaceuticals: other,42.9,INR,18.42,INR,BSE,,-12.80083711196373
SATECH,S A Tech Software India Ltd.,34.6,INR,-2.5352112676056295,4000,0.37735849056603776,Technology services,Information technology services,63.25,INR,31.8,INR,NSE,,-34.71698113207547
CEINSYS,Ceinsys Tech Ltd,913,INR,-2.535361622631439,8978,0.9349843266717349,Industrial services,Engineering & construction,1952,INR,796.75,INR,BSE,19.791999999999998,-18.482142857142858
IFCI,IFCI Limited,74.52,INR,-2.537274391838867,14409046,0.45283493453136814,Finance,Finance/Rental/Leasing,95.8,INR,46.23,INR,NSE,26.852200000000003,40.896199659671005
KANCOTEA,Kanco Tea & Industries Ltd.,49.9,INR,-2.5390625000000084,2462,7.582383738835781,Process industries,Agricultural commodities/Milling,74.95,INR,48.6,INR,BSE,,-27.046783625731003
BHARATROHAN,BharatRohan Airborne Innovations Ltd.,117,INR,-2.5406080799666784,6400,0.5633802816901409,Technology services,Packaged software,164,INR,86.05,INR,BSE,,-7.910271546635181
PGIL,Pearl Global Industries Limited,1997.3,INR,-2.542207475358648,33285,0.42682160562376553,Consumer non-durables,Apparel/Footwear,2115.7,INR,1178.1,INR,NSE,33.6123,23.986591346452283
GLOBALVECT,Global Vectra Helicorp Limited,154.39,INR,-2.543870723393512,10163,1.4139432641874314,Industrial services,Oilfield services/Equipment,263.71,INR,129,INR,NSE,23.323,-21.796170600749672
JUBLCPL,Jubilant Agri and Consumer Products Limited,1999.1,INR,-2.5447277336323437,4595,0.4952949672857405,Process industries,Chemicals: agricultural,3013.4,INR,1460,INR,NSE,22.8681,-11.296978302347249
BLS,BLS International Services Ltd.,233.4,INR,-2.546972860125259,1246650,0.5938478760524467,Technology services,Data processing services,414.9,INR,218.9,INR,NSE,25.8026,-27.49301025163093
NELCAST,Nelcast Limited,132,INR,-2.547065337763004,9732,0.37971868354825494,Non-energy minerals,Steel,180.65,INR,86.05,INR,BSE,19.2798,26.436781609195396
GANESHCP,Ganesh Consumer Products Limited,184.41,INR,-2.5471648258732724,72243,1.2758348477061887,Process industries,Agricultural commodities/Milling,322,INR,152,INR,NSE,27.279999999999998,-18.762114537444933
CRESCENTIS,Crescentis Capital Limited,109,INR,-2.548055431381309,3989,0.838412711757535,Finance,Investment banks/Brokers,144.7,INR,106,INR,BSE,,-14.677103718199609
SAMHI,Samhi Hotels Limited,174,INR,-2.54830579669561,74179,2.285567270777744,Consumer services,Hotels/Resorts/Cruise lines,254.6,INR,127.3,INR,BSE,74.5827,-4.866047020229637
SAMMAANCAP,Sammaan Capital Ltd,160.6,INR,-2.5485436893203985,234837,0.34110483413776166,Finance,Finance/Rental/Leasing,192.9,INR,114.3,INR,BSE,68.9315,9.887102292165576
ASAL,Automotive Stampings & Assemblies Ltd.,510.4,INR,-2.5489260143198136,11693,0.500537222452902,Producer manufacturing,Auto parts: OEM,654.65,INR,374.5,INR,NSE,24.8165,6.1122661122661075
INTEGRAEN,Integra Engineering India Limited,187.25,INR,-2.5500910746812417,13964,0.7666587973053843,Producer manufacturing,Industrial machinery,279.95,INR,118,INR,BSE,42.9868,-0.5576208178438722
GODREJPROP,Godrej Properties Limited,2107.4,INR,-2.552483122167753,936136,0.9185319674313904,Finance,Real estate development,2407.9,INR,1434,INR,NSE,42.356700000000004,4.845771144278611
OBCL,OBCL Limited,52.25,INR,-2.555016784781793,9667,1.1525346940722019,Transportation,Trucking,64.84,INR,49,INR,NSE,52.830200000000005,-6.696428571428571
BANKINDIA,Bank of India,141.87,INR,-2.555120543993405,7245592,0.6992723509958861,Finance,Major banks,178.36,INR,108.81,INR,NSE,26.5164,-1.5475364330326091
SCANSTL,Scan Steels Ltd,48.8,INR,-2.5559105431309925,79761,1.1727178896047565,Non-energy minerals,Steel,51.9,INR,24.4,INR,BSE,47.520599999999995,34.50937155457551
GUJTHEM,Gujarat Themis Biosyn Ltd,371.7,INR,-2.5560361777428238,2851,0.5322107935559739,Health technology,Pharmaceuticals: major,479.45,INR,225.75,INR,BSE,25.9864,-18.30769230769231
BHAGYANGR,Bhagyanagar India Limited,365.75,INR,-2.557612894631683,83230,0.6237867897801794,Producer manufacturing,Electrical products,432.3,INR,85.62,INR,NSE,41.041700000000006,129.5694200351494
USHAMART,Usha Martin Limited,497.1,INR,-2.558071155542479,618554,1.1888648168250913,Producer manufacturing,Metal fabrication,527.5,INR,333.6,INR,NSE,55.260200000000005,9.481334654773706
TENNIND,Tenneco Clean Air India Limited,569.15,INR,-2.5594932374593466,335866,0.5183163676465006,Producer manufacturing,Auto parts: OEM,657,INR,438.05,INR,NSE,25.213600000000003,11.97127680503639
SICALLOG,Sical Logistics Limited.,86,INR,-2.5606163607523285,516,0.03602848764139087,Transportation,Other transportation,104.60199051,INR,61.73,INR,BSE,11.35749999999999,17.392189636275717
SWADEIN,Swadeshi Industries & Leasing Ltd.,79.9,INR,-2.5609756097560905,9798,1.3498284816840396,Process industries,Textiles,164,INR,29.62,INR,BSE,,-47.98177083333333
MEDICAPQ,Medi-Caps Ltd.,26.6,INR,-2.5641025641025617,2690,0.684043229497775,Health technology,Pharmaceuticals: major,46.99,INR,21,INR,BSE,,-14.743589743589737
ABSLAMC,Aditya Birla Sun Life Amc Limited,1143.6,INR,-2.564539490500139,212678,0.8604725117958021,Technology services,Internet software/Services,1224.9,INR,708,INR,NSE,25.279399999999995,41.727599454703174
ORISSAMINE,Orissa Minerals Development Company Limited,3720,INR,-2.566788894709272,257,0.40351703564138797,Non-energy minerals,Steel,6132,INR,3099.6,INR,BSE,39.9304,-26.073131955484897
JAMSHRI,Jamshri Realty Ltd.,78.92,INR,-2.567901234567899,111,0.18819938962360125,Finance,Real estate development,120.9,INR,65,INR,BSE,,-20.274775229821188
JUBLFOOD,Jubilant Foodworks Limited,420.85,INR,-2.569741868271783,168442,0.2476724739516171,Consumer services,Restaurants,694.8,INR,409.85,INR,BSE,59.3895,-25.168918918918912
EBGNG,Gng Electronics Limited,587,INR,-2.572614107883817,33654,0.328183464444841,Technology services,Information technology services,688.95,INR,239,INR,BSE,20.857400000000002,88.77633059977488
ROBU,Macfos Ltd.,1130.1,INR,-2.5775862068965596,1485,0.2432432432432433,Retail trade,Electronics/Appliance stores,1315,INR,572.7272733,INR,BSE,1.5209000000000001,55.388749844611226
ZODIAC,Zodiac Energy Ltd.,267.9,INR,-2.58181818181819,1905,1.160241183994153,Producer manufacturing,Building products,495.95,INR,204,INR,BSE,28.3493,-13.202656730924996
KALAMANDIR,Sai Silks (Kalamandir) Ltd.,99.22,INR,-2.582228767795774,681632,1.097553356687451,Retail trade,Apparel/Footwear retail,223.03,INR,89.76,INR,NSE,39.0342,-36.96315120711564
BANCOINDIA,Banco Products (India) Limited,657.4,INR,-2.5857597984737417,138471,0.763875519033862,Producer manufacturing,Industrial machinery,879.8,INR,502,INR,NSE,30.0355,-3.959094229364503
UJJIVANSFB,Ujjivan Small Finance Bank Ltd.,65.14,INR,-2.587109316584423,22162531,0.9107520460239545,Finance,Regional banks,68,INR,41.32,INR,NSE,93.5601,22.90566037735849
GALLANTT,Gallantt Ispat Limited,683.4,INR,-2.587128501175964,31615,3.217713454042116,Non-energy minerals,Steel,946.7,INR,470.8,INR,BSE,6.3164,26.473581937633007
RAYMONDREL,Raymond Realty Limited,704.05,INR,-2.5873400207540707,515287,0.3834683394732234,Finance,Real estate development,834.4,INR,349,INR,NSE,46.24550000000001,35.39423076923076
YSL,Yamuna Syndicate Ltd.,25999,INR,-2.5889846384413637,39,2.5657894736842106,Distribution services,Wholesale distributors,40600,INR,24800.05,INR,BSE,4.5581,-10.038062283737025
TMB,Tamilnad Mercantile Bank Limited,780.35,INR,-2.5901884908251156,98226,0.3265418201982136,Finance,Regional banks,812.5,INR,411.8,INR,NSE,71.41629999999999,51.8781627092254
TAINWALCHM,Tainwala Chemicals & Plastics (India) Ltd,225.99,INR,-2.5905172413793065,234075,14.393720445447446,Process industries,Containers/Packaging,274.99,INR,155,INR,NSE,,17.093264248704667
SIGNATURE,Signatureglobal (India) Limited,824.9,INR,-2.5919584341973247,21912,0.7474059773376902,Finance,Real estate development,1267.35,INR,706.05,INR,BSE,40.4374,-26.74067495559503
ARTEMISMED,Artemis Medicare Services Ltd.,270.5,INR,-2.5927259632697113,5200,0.4252291739923295,Health services,Hospital/Nursing management,297.7,INR,202.85,INR,BSE,19.7566,-1.3673655423883317
VMART,V-Mart Retail Ltd,747.3,INR,-2.5938477580813464,3772,0.1990553840470725,Retail trade,Specialty stores,887.2,INR,465.3,INR,BSE,48.0001,5.3945419928072775
HUHTAMAKI,Huhtamaki India Limited,215.78,INR,-2.5955852480476684,110634,0.4592571867643402,Process industries,Containers/Packaging,272.65,INR,148.6,INR,NSE,30.010000000000005,2.2654028436018963
IGARASHI,Igarashi Motors India Limited,463.45,INR,-2.595628415300551,3269,0.31526666023724564,Producer manufacturing,Auto parts: OEM,665.45,INR,272,INR,BSE,23.356899999999996,6.271497362990131
MDRC,Modern Diagnostic & Research Centre Limited,50.65,INR,-2.596153846153849,6400,1.1111111111111112,Health services,Medical/Nursing services,100,INR,49.5,INR,BSE,,-49.095477386934675
BANCOINDIA,Banco Products (India) Limited,657.45,INR,-2.5999999999999934,10210,0.7012314475862116,Producer manufacturing,Industrial machinery,879.6,INR,503,INR,BSE,30.0355,-3.9798451876734333
TMPV,Tata Motors Passenger Vehicles Ltd,333.35,INR,-2.6004382761139455,8043834,0.6980923841409161,Consumer durables,Motor vehicles,446.57329736,INR,294.3,INR,NSE,55.8493,-9.624508607835162
HARISH,Harish Textile Engineers Ltd,66.67,INR,-2.6004382761139535,1651,0.6885478355158895,Producer manufacturing,Industrial machinery,75.5,INR,52.4,INR,BSE,,2.648190916089298
DRONACHRYA,Droneacharya Aerial Innovations Limited,38.57,INR,-2.601010101010104,22000,0.7166123778501629,Electronic technology,Aerospace & defense,84.87,INR,28.97,INR,BSE,46.50470000000001,-11.718928816662848
POLYCHMP,Polymechplast Machines Limited,50.5,INR,-2.603664416586309,1711,2.611017854417824,Producer manufacturing,Industrial machinery,67.25,INR,44,INR,BSE,,-13.748932536293763
KIRLOSENG,Kirloskar Oil Engines Limited,2370,INR,-2.6054080710117566,22094,0.2634214504752412,Producer manufacturing,Electrical products,2720.35,INR,855.95,INR,BSE,57.235800000000005,92.87109375
STYLEBAAZA,Baazar Style Retail Limited,299.05,INR,-2.6054388536069046,122597,0.32612740827442194,Retail trade,Apparel/Footwear retail,427,INR,229.95,INR,NSE,41.9408,8.903860160233062
APOLLOFI,Apollo Finvest (India) Limited,355,INR,-2.606310013717421,178,0.3715299519933208,Finance,Finance/Rental/Leasing,587.1,INR,299,INR,BSE,,-8.102511001812065
MCLEODRUSS,McLeod Russel India Limited,56,INR,-2.608695652173913,24629,0.5599370698847115,Consumer non-durables,Food: specialty/candy,78.28,INR,28.7,INR,BSE,60.103899999999996,11.111111111111114
SERVICE,Service Care Limited,56,INR,-2.608695652173913,12000,0.5504587155963303,Commercial services,Miscellaneous commercial services,58.5,INR,39.2,INR,NSE,26.8418,24.444444444444443
ABFRL,Aditya Birla Fashion and Retail Ltd,58.93,INR,-2.6111386547678044,2142900,0.268069838616678,Retail trade,Apparel/Footwear retail,94.95,INR,53.51,INR,NSE,47.5269,-23.218241042345277
NIITLTD,NIIT Limited,96.9,INR,-2.6130653266331603,39707,0.26125071633897606,Commercial services,Miscellaneous commercial services,129,INR,49.45,INR,BSE,47.13669999999999,6.354955548238401
UNICHEMLAB,Unichem Laboratories Limited,581.35,INR,-2.6132841946561727,360603,0.23163291819398485,Health technology,Pharmaceuticals: major,687.2,INR,278.2,INR,NSE,28.356,32.09497841399682
DVL,Dhunseri Ventures Limited,238.5,INR,-2.6133115557370377,462,0.7408595253367543,Consumer non-durables,Food: major diversified,386.1,INR,176.2,INR,BSE,21.823500000000003,-16.418433502715967
TMPV,Tata Motors Passenger Vehicles Ltd,333.35,INR,-2.6146654981010773,579887,0.7607927010543756,Consumer durables,Motor vehicles,446.48273903,INR,294.15,INR,BSE,55.8493,-9.538670284938936
KANSAINER,Kansai Nerolac Paints Limited,197.03,INR,-2.6146698299723172,217611,1.1726897804928416,Process industries,Industrial specialties,264,INR,157.91,INR,NSE,24.9022,-16.51271186440678
TATAINVEST,Tata Investment Corporation Limited,668.55,INR,-2.6147123088128255,228088,0.730454510081347,Finance,Investment banks/Brokers,1184.7,INR,538.85,INR,NSE,26.6158,-4.24663420223433
CMSINFO,CMS Info Systems Ltd.,266.3,INR,-2.614737611994872,47080,0.8101833926171436,Finance,Investment managers,540.45,INR,255.1,INR,BSE,93.5746,-21.584216725559482
UJJIVANSFB,Ujjivan Small Finance Bank Ltd.,65.15,INR,-2.615844544095665,1781770,0.5071939462260611,Finance,Regional banks,68,INR,41.4,INR,BSE,93.5601,22.924528301886802
SONATSOFTW,Sonata Software Limited,307.75,INR,-2.626166745768078,6346403,0.9324037293310692,Technology services,Information technology services,447.3,INR,207.15,INR,NSE,60.067499999999995,-15.208706433393028
AARADHYA,Aaradhya Disposal Industries Limited,76,INR,-2.6265214606021745,15600,1.8055555555555556,Process industries,Containers/Packaging,182,INR,67.15,INR,NSE,26.013599999999997,-39.562624254473164
PASUPTAC,Pasupati Acrylon Limited,60.41,INR,-2.627337201805291,71444,0.6838015861317794,Process industries,Textiles,78.95,INR,40.1,INR,NSE,34.1333,12.077922077922073
BIRLANU,Birlanu Limited,1266.8,INR,-2.628747117601848,17955,2.0399931829801736,Non-energy minerals,Forest products,2400,INR,1190.1,INR,NSE,53.805800000000005,-20.93371614030708
TIL,TIL Ltd.,209.28,INR,-2.6287628530219167,119620,0.5644423053329936,Producer manufacturing,Trucks/Construction/Farm machinery,389.98035319,INR,161.25,INR,NSE,17.997899999999998,-21.093688798935684
KINGSINFR,Kings Infra Ventures Limited,118.5,INR,-2.6294165981922784,15640,2.0217689185346055,Process industries,Agricultural commodities/Milling,178,INR,99.9,INR,BSE,,1.0230179028133017
EMSLIMITED,EMS Ltd.,429.55,INR,-2.6294911027994936,985942,0.9046420040265359,Industrial services,Engineering & construction,655,INR,256.05,INR,NSE,30.352399999999996,-1.6372795969773248
ANANTRAJ,Anant Raj Ltd.,573.65,INR,-2.6309089366035816,1367955,0.4316746792603693,Consumer durables,Homebuilding,743.65,INR,403,INR,NSE,37.7293,4.6902089606715816
GUJTHEM,Gujarat Themis Biosyn Ltd,371.9,INR,-2.6312344547715703,41412,0.4321605418182008,Health technology,Pharmaceuticals: major,479,INR,225.05,INR,NSE,25.9864,-15.793048794294124
SANGAMFIN,Sangam Finserv Ltd,37,INR,-2.631578947368421,46,0.027667508721279925,Finance,Finance/Rental/Leasing,50,INR,25.55,INR,BSE,,28.249566724436736
INTELLECT,Intellect Design Arena Ltd,757.8,INR,-2.633945779262495,565957,0.948870758007504,Technology services,Packaged software,1244.6,INR,595.2,INR,NSE,54.3454,-22.46777163904236
RATNAMANI,Ratnamani Metals & Tubes Ltd.,2586.7,INR,-2.6385124962360873,14918,0.34084807607506057,Non-energy minerals,Steel,3345,INR,1936.5,INR,NSE,30.0333,8.098959421622286
PRADPME,Pradeep Metals Limited,490.65,INR,-2.639150709395776,17888,1.1955780721570934,Producer manufacturing,Metal fabrication,596,INR,357.05,INR,NSE,95.94550000000001,26.39103554868624
NIACL,New India Assurance Co. Ltd.,177,INR,-2.640264026402646,57989,0.342644190458858,Finance,Multi-line insurance,218,INR,116.95,INR,BSE,14.5631,13.02681992337165
DTIL,Dhunseri Tea & Industries Ltd,136.3,INR,-2.642857142857135,57,0.09156626506024096,Process industries,Agricultural commodities/Milling,212.8,INR,102.55,INR,BSE,,-15.6298359640978
ONWARDTEC,Onward Technologies Limited,283.4,INR,-2.645139127447628,7591,1.6413327855737423,Technology services,Information technology services,382,INR,207.65,INR,BSE,6.4395999999999995,-0.14094432699085063
MAITHANALL,Maithan Alloys Ltd.,1002.75,INR,-2.645631067961165,1833,0.7057057057057057,Non-energy minerals,Other metals/Minerals,1210,INR,831.5,INR,BSE,25.0389,-1.7970815786896506
KARURVYSYA,Karur Vysya Bank Ltd.,299.85,INR,-2.6461038961038885,138169,0.5733446146836539,Finance,Regional banks,343.55,INR,179.23596747,INR,BSE,94.0027,13.773477518497442
WALCHANNAG,Walchandnagar Industries Limited,250.1,INR,-2.646944336317627,53330,0.36784612402753225,Producer manufacturing,Industrial machinery,315.85,INR,131.05,INR,BSE,59.3279,32.083443358859256
MBEL,M & B Engineering Limited,329,INR,-2.648320757508504,10018,0.8116538520745056,Producer manufacturing,Building products,535.85,INR,224.9,INR,BSE,28.143400000000003,-12.266666666666667
REMSONSIND,Remsons Industries Limited,76.42,INR,-2.6496815286624185,15914,1.7501182215086164,Producer manufacturing,Auto parts: OEM,152.4,INR,75.56,INR,BSE,,-36.183716075156575
HBESD,HB Estate Developers Limited,73.01,INR,-2.6533333333333267,731,0.15986528452084153,Consumer services,Hotels/Resorts/Cruise lines,95.9,INR,61.05,INR,NSE,,19.102773246329544
ASIANHOTNR,Asian Hotels (North) Limited,308.15,INR,-2.6536092244511242,25028,0.37247373277375956,Consumer services,Hotels/Resorts/Cruise lines,402.55,INR,247.5,INR,NSE,15.128900000000002,-5.184615384615392
INDSUCR,Indian Sucrose Limited,73,INR,-2.653687158287765,1501,0.405807288850438,Process industries,Agricultural commodities/Milling,113.5,INR,61.31,INR,BSE,,-6.157603805116346
PIONRINV,Pioneer Investcorp Limited,79.18,INR,-2.655520039341033,3723,0.8826458036984353,Finance,Investment banks/Brokers,135.44,INR,78.3,INR,NSE,52.2724,-33.32210526315789
ONMOBILE,OnMobile Global Limited,69.64,INR,-2.65585686329327,19213,0.10922354244016526,Communications,Specialty telecommunications,84.07,INR,40.29,INR,BSE,50.1738,19.862306368330465
ADVENZYMES,Advanced Enzyme Technologies Ltd,322.5,INR,-2.6562028373075792,14568,0.554291497667623,Consumer non-durables,Food: specialty/candy,419.8,INR,251.9,INR,BSE,30.443099999999994,7.036176568204444
ONELIFECAP,Onelife Capital Advisors Limited,37.01,INR,-2.6564965807469885,21878,0.4665962869360291,Finance,Investment managers,40.1,INR,10.44985939,INR,NSE,21.7182,135.19755883820903
CHEMBOND,Chembond Material Technologies Limited,179.99,INR,-2.6607538802660686,4278,0.9157854176478143,Process industries,Chemicals: major diversified,225,INR,105.15,INR,NSE,99.9986,10.484316493769574
EVEREADY,Eveready Industries India Ltd,347.5,INR,-2.661064425770308,4565,0.3617073537917865,Producer manufacturing,Electrical products,475.2,INR,259.9,INR,BSE,40.4539,5.945121951219512
ATHENAGLO,Athena Global Technologies Limited,58.89,INR,-2.6611570247933876,1318,0.21577904749431082,Technology services,Information technology services,119.02,INR,52.06,INR,BSE,,-33.64507042253521
GENESYS,Genesys International Corporation Limited,334.6,INR,-2.6618181818181754,144744,0.4782211220936744,Technology services,Packaged software,664.8,INR,198.05,INR,NSE,52.57449999999999,-23.08045977011494
OLYMPTX,Olympia Industries Ltd.,29.23,INR,-2.6640026640026666,62,0.06852343059239613,Process industries,Textiles,43,INR,24.45,INR,BSE,,-16.485714285714284
REDTAPE,Redtape Limited,133.35,INR,-2.66423357664234,12395,0.5145010854540851,Retail trade,Apparel/Footwear retail,163.2,INR,102.05,INR,BSE,27.863099999999996,9.303278688524587
KDL,Kore Digital Limited,113.1,INR,-2.6678141135972533,11850,0.531986531986532,Communications,Specialty telecommunications,321,INR,100.85,INR,NSE,,-35.1676698194325
WAAREEINDO,Indosolar Limited,388.25,INR,-2.669842065680616,24835,0.6370480575613385,Electronic technology,Electronic equipment/Instruments,725,INR,268.83,INR,NSE,22.366300000000024,-27.968460111317253
